,id,Name,X,Y,LONGITUDE,LATITUDE,MESSAGEDATE,USERID,USERSCREENNAME,MESSAGETEXT,LOCATION,HASHTAGS,ISRETWEET,datetime,Cluster,parsed_tweets,stemmed_tokens,is_new_years_tweet,is_eastender_tweet,is_football_tweet
39596,550808572456886272,,-0.388604,51.516346,-0.3886039853096008,51.5163459777832,02/01/2015 00:19:31,2559989514,SunnyYid,@neilashton_ get a grip; stop trying to sanitise our game even more than it already is. Fans of the other 91 clubs don't support #LFC,Hillingdon,LFC,0,2015-02-01 00:19:31,1,get a grip stop trying to sanitise our game even more than it already is Fans of the other clubs don t support,"['get', 'a', 'grip', 'stop', 'tri', 'to', 'sanitis', 'our', 'game', 'even', 'more', 'than', 'it', 'alreadi', 'is', 'fan', 'of', 'the', 'other', 'club', 'don', 't', 'support']",False,False,True
39636,550767399717568512,,-0.46698199999999995,51.49799,-0.4669820070266724,51.49798965454102,01/01/2015 21:35:55,287590826,_CoreyHYUFC,@STFCJAY @hadyncity Swindon will win the league said nobody ever,Hillingdon,,0,2015-01-01 21:35:55,1,Swindon will win the league said nobody ever,"['swindon', 'will', 'win', 'the', 'leagu', 'said', 'nobodi', 'ever']",False,False,True
39654,550767198235795456,,-0.45858000000000004,51.51862,-0.4585799872875214,51.51861953735352,01/01/2015 21:35:07,88879972,CardiacCasey,Fucking hell my heart missed a beat wtf,Hillingdon,,0,2015-01-01 21:35:07,1,Fucking hell my heart missed a beat wtf,"['fuck', 'hell', 'my', 'heart', 'miss', 'a', 'beat', 'wtf']",False,False,True
39661,550767420173221889,,-0.409541,51.579212,-0.4095410108566284,51.5792121887207,01/01/2015 21:36:00,1000266433,StefanKhailat,So eastenders played with a mans heart strings tonight ....... Klkl,Hillingdon,,0,2015-01-01 21:36:00,1,So eastenders played with a mans heart strings tonight Klkl,"['So', 'eastend', 'play', 'with', 'a', 'man', 'heart', 'string', 'tonight', 'klkl']",False,True,True
39675,550776952291082241,,-0.467686,51.51266500000001,-0.4676859974861145,51.51266479492188,01/01/2015 22:13:53,322906146,shezminex,It would feel weird watching Liverpool without Steven Gerrard next season; if he does leave.,Hillingdon,,0,2015-01-01 22:13:53,1,It would feel weird watching Liverpool without Steven Gerrard next season if he does leave,"['It', 'would', 'feel', 'weird', 'watch', 'liverpool', 'without', 'steven', 'gerrard', 'next', 'season', 'if', 'he', 'doe', 'leav']",False,False,True
39678,550766165992423424,,-0.423092,51.53732,-0.4230920076370239,51.53731918334961,01/01/2015 21:31:01,611063571,garyeveritt5,What a way to start 2015! Harry Kane is superb    Come on you Spurs!,Hillingdon,,0,2015-01-01 21:31:01,1,What a way to start Harry Kane is superb Come on you Spurs,"['what', 'a', 'way', 'to', 'start', 'harri', 'kane', 'is', 'superb', 'come', 'on', 'you', 'spur']",False,False,True
39696,550775327526748160,,-0.392202,51.56682,-0.3922019898891449,51.56681823730469,01/01/2015 22:07:25,149912479,lewisboulter,Fair play to Stevie G. More than deserves his big pay day in the sun. #lfc,Hillingdon,lfc,0,2015-01-01 22:07:25,1,Fair play to Stevie G More than deserves his big pay day in the sun,"['fair', 'play', 'to', 'stevi', 'G', 'more', 'than', 'deserv', 'hi', 'big', 'pay', 'day', 'in', 'the', 'sun']",False,False,True
39719,550771955964850178,,-0.404827,51.56811,-0.4048269987106323,51.56811141967773,01/01/2015 21:54:01,755983224,Nirvana_x,I wanna beat the fuck out of white dee and fungi,Hillingdon,,0,2015-01-01 21:54:01,1,I wanna beat the fuck out of white dee and fungi,"['I', 'wan', 'na', 'beat', 'the', 'fuck', 'out', 'of', 'white', 'dee', 'and', 'fungi']",False,False,True
39723,550771147777015808,,-0.44167,51.46975,-0.4416700005531311,51.4697494506836,01/01/2015 21:50:49,22146854,mdzulkar9,A little disappointed @SingaporeAir plays only half of the @FamilyGuyonFOX and @TheSimpsons crossover episode. http://t.co/fRGTwj2jSM,Hillingdon,,0,2015-01-01 21:50:49,1,A little disappointed plays only half of the and crossover episode,"['A', 'littl', 'disappoint', 'play', 'onli', 'half', 'of', 'the', 'and', 'crossov', 'episod']",False,False,True
39729,550729068141092864,,-0.43204899999999996,51.573997,-0.4320490062236786,51.573997497558594,01/01/2015 19:03:36,89156567,CallumHoare_,What a save and what a game this is,Hillingdon,,0,2015-01-01 19:03:36,1,What a save and what a game this is,"['what', 'a', 'save', 'and', 'what', 'a', 'game', 'thi', 'is']",False,False,True
39734,550731682857615360,,-0.407007,51.564659999999996,-0.40700700879096985,51.564659118652344,01/01/2015 19:13:59,189088725,DannieOfficial_,Chelsea's good deed for 2015 = complete!     ,Hillingdon,,0,2015-01-01 19:13:59,1,Chelsea s good deed for complete,"['chelsea', 's', 'good', 'deed', 'for', 'complet']",False,False,True
39738,550728171751211008,,-0.393194,51.569687,-0.3931939899921417,51.56968688964844,01/01/2015 19:00:02,1278181596,gary1975brown,Cahill looks like hes been on the piss all xmas!,Hillingdon,,0,2015-01-01 19:00:02,1,Cahill looks like hes been on the piss all xmas,"['cahil', 'look', 'like', 'he', 'been', 'on', 'the', 'piss', 'all', 'xma']",False,False,True
39741,550730485757116416,,-0.385842,51.52241,-0.3858419954776764,51.52241134643555,01/01/2015 19:09:14,364874445,KeelieMcGurk,Cahill is getting bombed today   ,Hillingdon,,0,2015-01-01 19:09:14,1,Cahill is getting bombed today,"['cahil', 'is', 'get', 'bomb', 'today']",False,False,True
39752,550730801454018560,,-0.4320640000000001,51.574,-0.4320639967918396,51.57400131225586,01/01/2015 19:10:29,89156567,CallumHoare_,Tottenham fans are still hilarious,Hillingdon,,0,2015-01-01 19:10:29,1,Tottenham fans are still hilarious,"['tottenham', 'fan', 'are', 'still', 'hilari']",False,False,True
39757,550737162707423232,,-0.465013,51.499935,-0.4650129973888397,51.49993515014648,01/01/2015 19:35:46,91845920,fez3,What a good year this is so far. #THFCvCFC  and lumpard scoring for city; always thought he was a dam fine player.              ,Hillingdon,THFCvCFC,0,2015-01-01 19:35:46,1,What a good year this is so far and lumpard scoring for city always thought he was a dam fine player,"['what', 'a', 'good', 'year', 'thi', 'is', 'so', 'far', 'and', 'lumpard', 'score', 'for', 'citi', 'alway', 'thought', 'he', 'wa', 'a', 'dam', 'fine', 'player']",True,False,True
39773,550731550745452544,,-0.435198,51.582316999999996,-0.4351980090141296,51.58231735229492,01/01/2015 19:13:28,1578612338,NotoriousG1B,It's easy winding Tottenham fans up,Hillingdon,,0,2015-01-01 19:13:28,1,It s easy winding Tottenham fans up,"['It', 's', 'easi', 'wind', 'tottenham', 'fan', 'up']",False,False,True
39774,550732696683819009,,-0.471847,51.514214,-0.4718469977378845,51.51421356201172,01/01/2015 19:18:01,127553725,SylliWekesa,How many goals did we concede against Leicester City?,Hillingdon,,0,2015-01-01 19:18:01,1,How many goals did we concede against Leicester City,"['how', 'mani', 'goal', 'did', 'we', 'conced', 'against', 'leicest', 'citi']",False,False,True
39784,550729863318212608,,-0.46770500000000004,51.51266,-0.4677050113677978,51.51266098022461,01/01/2015 19:06:46,322906146,shezminex,Spurs 5-2 Chelsea           ,Hillingdon,,0,2015-01-01 19:06:46,1,Spurs Chelsea,"['spur', 'chelsea']",False,False,True
39786,550731939179941889,,-0.39812600000000004,51.522144,-0.3981260061264038,51.52214431762695,01/01/2015 19:15:01,283737554,AbrarMahay,Hazard makes players look liie dogshit.. he is sooo slimy!,Hillingdon,,0,2015-01-01 19:15:01,1,Hazard makes players look liie dogshit he is sooo slimy,"['hazard', 'make', 'player', 'look', 'liie', 'dogshit', 'he', 'is', 'sooo', 'slimi']",False,False,True
39790,550735815496974337,,-0.476274,51.531044,-0.4762740135192871,51.531044006347656,01/01/2015 19:30:25,155919309,onlyamataoftime,Cahill was so bad today. Give Zouma a chance please Jose. Hazard sensational. Kane/Chadli were fantastic. Great game. Gutted to lose.,Hillingdon,,0,2015-01-01 19:30:25,1,Cahill was so bad today Give Zouma a chance please Jose Hazard sensational Kane Chadli were fantastic Great game Gutted to lose,"['cahil', 'wa', 'so', 'bad', 'today', 'give', 'zouma', 'a', 'chanc', 'pleas', 'jose', 'hazard', 'sensat', 'kane', 'chadli', 'were', 'fantast', 'great', 'game', 'gut', 'to', 'lose']",False,False,True
39792,550739012747816960,,-0.39620500000000003,51.571175,-0.39620500802993774,51.57117462158203,01/01/2015 19:43:07,39816034,CarefreeTom_182,I felt attacking wise we were not lacking today. It was the other side of the game where we felt awfully short. Kane had us on toast. #CFC,Hillingdon,CFC,0,2015-01-01 19:43:07,1,I felt attacking wise we were not lacking today It was the other side of the game where we felt awfully short Kane had us on toast,"['I', 'felt', 'attack', 'wise', 'we', 'were', 'not', 'lack', 'today', 'It', 'wa', 'the', 'other', 'side', 'of', 'the', 'game', 'where', 'we', 'felt', 'aw', 'short', 'kane', 'had', 'us', 'on', 'toast']",False,False,True
39799,550729879571152896,,-0.44068599999999997,51.54492,-0.4406859874725342,51.544921875,01/01/2015 19:06:50,1771824042,ferniee98,Tottenham are all over us  ,Hillingdon,,0,2015-01-01 19:06:50,1,Tottenham are all over us,"['tottenham', 'are', 'all', 'over', 'us']",False,False,True
39801,550734759425753088,,-0.4750720000000001,51.489532000000004,-0.4750719964504242,51.48953247070313,01/01/2015 19:26:13,55842641,RichArrowsmith,Kane and Eriksen have a handshake   ,Hillingdon,,0,2015-01-01 19:26:13,1,Kane and Eriksen have a handshake,"['kane', 'and', 'eriksen', 'have', 'a', 'handshak']",False,False,True
39803,550736788382580736,,-0.46702299999999997,51.497894,-0.4670229852199554,51.49789428710938,01/01/2015 19:34:17,287590826,_CoreyHYUFC, @lucas1official: 1st big bet of 2015; hopefully start off with a comfortable 2-0 Chelsea win http://t.co/8vk4kQjBKf  Great win,Hillingdon,,0,2015-01-01 19:34:17,1,st big bet of hopefully start off with a comfortable Chelsea win,"['st', 'big', 'bet', 'of', 'hope', 'start', 'off', 'with', 'a', 'comfort', 'chelsea', 'win']",False,False,True
39807,550728479625728000,,-0.461157,51.461117,-0.4611569941043854,51.46111679077149,01/01/2015 19:01:16,282264245,Micky_Parma, @Wines94: Austin and Kane up front next england game   Don't be silly; they HATE each other!!! http://t.co/dtF5S1setY,Hillingdon,,0,2015-01-01 19:01:16,1,Austin and Kane up front next england game Don t be silly they HATE each other,"['austin', 'and', 'kane', 'up', 'front', 'next', 'england', 'game', 'don', 't', 'be', 'silli', 'they', 'hate', 'each', 'other']",False,False,True
39808,550730133653716992,,-0.47496499999999997,51.489470000000004,-0.4749650061130524,51.48947143554688,01/01/2015 19:07:50,55842641,RichArrowsmith,Tottenham Hotspur 5 (five) - 2 Chelsea,Hillingdon,,0,2015-01-01 19:07:50,1,Tottenham Hotspur five Chelsea,"['tottenham', 'hotspur', 'five', 'chelsea']",False,False,True
39818,550729893445906432,,-0.416628,51.51345,-0.4166280031204224,51.513450622558594,01/01/2015 19:06:53,51750808,DaleWoody, @FootballFunnys: A MASSIVE High 5-2 all you Tottenham fans out there  too quick   ,Hillingdon,,0,2015-01-01 19:06:53,1,A MASSIVE High all you Tottenham fans out there too quick,"['A', 'massiv', 'high', 'all', 'you', 'tottenham', 'fan', 'out', 'there', 'too', 'quick']",False,False,True
39824,550734626076250112,,-0.467682,51.512671999999995,-0.4676820039749146,51.512672424316406,01/01/2015 19:25:41,322906146,shezminex,This Spurs vs Chelsea match is the best match of the season so far! 5-3 Spurs   ,Hillingdon,,0,2015-01-01 19:25:41,1,This Spurs vs Chelsea match is the best match of the season so far Spurs,"['thi', 'spur', 'vs', 'chelsea', 'match', 'is', 'the', 'best', 'match', 'of', 'the', 'season', 'so', 'far', 'spur']",False,False,True
39826,550734948685332482,,-0.393009,51.564182,-0.3930090069770813,51.56418228149414,01/01/2015 19:26:58,176565074,frankobonkaz,What a win to beat Chelsea 5-3 and on a day arsenal lose; great start to the new year,Hillingdon,,0,2015-01-01 19:26:58,1,What a win to beat Chelsea and on a day arsenal lose great start to the new year,"['what', 'a', 'win', 'to', 'beat', 'chelsea', 'and', 'on', 'a', 'day', 'arsen', 'lose', 'great', 'start', 'to', 'the', 'new', 'year']",True,False,True
39827,550736045621653505,,-0.42582600000000004,51.51441,-0.4258260130882263,51.51440811157226,01/01/2015 19:31:20,471523817,Nasrah_smile,Our team spirit & togetherness; we lost only twice in the league; lets look forward to the next game. #TOTCHE #CFCLive #CFC @ChelseaFC,Hillingdon,TOTCHE CFCLive CFC,0,2015-01-01 19:31:20,1,Our team spirit togetherness we lost only twice in the league lets look forward to the next game,"['our', 'team', 'spirit', 'togeth', 'we', 'lost', 'onli', 'twice', 'in', 'the', 'leagu', 'let', 'look', 'forward', 'to', 'the', 'next', 'game']",False,False,True
39829,550738384675934208,,-0.39621799999999996,51.57119,-0.3962180018424988,51.571189880371094,01/01/2015 19:40:37,39816034,CarefreeTom_182,Chelsea's defending was abysmal and near enough non existent. If Harry Kane fails to secure an England call up then Hodgson has lost it.,Hillingdon,,0,2015-01-01 19:40:37,1,Chelsea s defending was abysmal and near enough non existent If Harry Kane fails to secure an England call up then Hodgson has lost it,"['chelsea', 's', 'defend', 'wa', 'abysm', 'and', 'near', 'enough', 'non', 'exist', 'If', 'harri', 'kane', 'fail', 'to', 'secur', 'an', 'england', 'call', 'up', 'then', 'hodgson', 'ha', 'lost', 'it']",False,False,True
39832,550730148564463616,,-0.46587700000000004,51.5093,-0.4658769965171814,51.5093002319336,01/01/2015 19:07:54,127553725,SylliWekesa,High 5 Chelsea,Hillingdon,,0,2015-01-01 19:07:54,1,High Chelsea,"['high', 'chelsea']",False,False,True
39836,550734638344577024,,-0.393402,51.58361,-0.39340201020240784,51.58361053466797,01/01/2015 19:25:44,210550286,Dom_Shephard,Fuck sake; shit start to the new year. Tottenham cunts,Hillingdon,,0,2015-01-01 19:25:44,1,Fuck sake shit start to the new year Tottenham cunts,"['fuck', 'sake', 'shit', 'start', 'to', 'the', 'new', 'year', 'tottenham', 'cunt']",True,False,True
39841,550738530239283201,,-0.46496499999999996,51.499846999999995,-0.4649649858474731,51.49984741210938,01/01/2015 19:41:12,91845920,fez3,@pmezza1970 @hallee14 city for league#scumski,Hillingdon,,0,2015-01-01 19:41:12,1,city for league,"['citi', 'for', 'leagu']",False,False,True
39842,550738592776351745,,-0.391952,51.564713,-0.3919520080089569,51.56471252441406,01/01/2015 19:41:27,582194511,MichaelS1882,Harry Kane saved my arse on fantasy,Hillingdon,,0,2015-01-01 19:41:27,1,Harry Kane saved my arse on fantasy,"['harri', 'kane', 'save', 'my', 'ars', 'on', 'fantasi']",False,False,True
39846,550733198947545090,,-0.46663599999999994,51.4978,-0.4666360020637512,51.49779891967773,01/01/2015 19:20:01,287590826,_CoreyHYUFC,@nicolecc_7 @gwynniepeg @STFCJAY @Smithers6_ shouldn't support or be from Southampton then should ya; oh Jay she can beat up LH can't shee,Hillingdon,,0,2015-01-01 19:20:01,1,shouldn t support or be from Southampton then should ya oh Jay she can beat up LH can t shee,"['shouldn', 't', 'support', 'or', 'be', 'from', 'southampton', 'then', 'should', 'ya', 'oh', 'jay', 'she', 'can', 'beat', 'up', 'LH', 'can', 't', 'shee']",False,False,True
39847,550735335668609024,,-0.4757810000000001,51.553104,-0.4757809937000274,51.55310440063477,01/01/2015 19:28:30,2195467317,MrIanGoodfellow,TOTTENHAM 5 YES I SAID 5 ..Chelsea 3 WHAT A RESULT FOR THE MIGHTY SPURS!!!!,Hillingdon,,0,2015-01-01 19:28:30,1,TOTTENHAM YES I SAID Chelsea WHAT A RESULT FOR THE MIGHTY SPURS,"['tottenham', 'ye', 'I', 'said', 'chelsea', 'what', 'A', 'result', 'for', 'the', 'mighti', 'spur']",False,False,True
39849,550738684010823680,,-0.39621799999999996,51.57119,-0.3962180018424988,51.571189880371094,01/01/2015 19:41:49,39816034,CarefreeTom_182,It pains me to say without using expletives but you can't say Tottenham didn't deserve that today. Watford on Sunday so we have to move on.,Hillingdon,,0,2015-01-01 19:41:49,1,It pains me to say without using expletives but you can t say Tottenham didn t deserve that today Watford on Sunday so we have to move on,"['It', 'pain', 'me', 'to', 'say', 'without', 'use', 'explet', 'but', 'you', 'can', 't', 'say', 'tottenham', 'didn', 't', 'deserv', 'that', 'today', 'watford', 'on', 'sunday', 'so', 'we', 'have', 'to', 'move', 'on']",False,False,True
39853,550738798603427840,,-0.393054,51.529976,-0.3930540084838867,51.52997589111328,01/01/2015 19:42:16,471523817,Nasrah_smile,@Ayomubz lol May is a few games away.,Hillingdon,,0,2015-01-01 19:42:16,1,lol May is a few games away,"['lol', 'may', 'is', 'a', 'few', 'game', 'away']",False,False,True
39863,550729458479808512,,-0.46587700000000004,51.5093,-0.4658769965171814,51.5093002319336,01/01/2015 19:05:09,127553725,SylliWekesa,Bad day in office may be. Spurs inspired. Gary Cahill found wanting; Fab and Matic  with a rare poor game. Hope for everyone.,Hillingdon,,0,2015-01-01 19:05:09,1,Bad day in office may be Spurs inspired Gary Cahill found wanting Fab and Matic with a rare poor game Hope for everyone,"['bad', 'day', 'in', 'offic', 'may', 'be', 'spur', 'inspir', 'gari', 'cahil', 'found', 'want', 'fab', 'and', 'matic', 'with', 'a', 'rare', 'poor', 'game', 'hope', 'for', 'everyon']",False,False,True
39872,550739135078891520,,-0.393054,51.529976,-0.3930540084838867,51.52997589111328,01/01/2015 19:43:36,471523817,Nasrah_smile,@Ayomubz look up United and Arsenal fans; who do you see       ,Hillingdon,,0,2015-01-01 19:43:36,1,look up United and Arsenal fans who do you see,"['look', 'up', 'unit', 'and', 'arsen', 'fan', 'who', 'do', 'you', 'see']",False,False,True
